WA,1896,11,322.409090909
WA,1931,12,324.136363636
WA,1931,11,365.568181818
WA,1931,10,492.068181818
WA,1988,1,328.818181818
WA,1910,12,363.045454545
WA,1910,10,503.636363636
WA,1910,11,400.909090909
WA,1931,9,577.977272727
WA,1931,8,646.75
WA,1931,3,427.704545455
WA,1931,2,372.090909091
WA,1931,1,370.863636364
WA,1931,7,661.477272727
WA,1931,6,598.409090909
WA,1931,5,572.113636364
WA,1931,4,492.818181818
WA,2009,6,622.454545455
WA,2009,7,685.409090909
WA,2009,4,469.022727273
WA,2009,5,545.568181818
WA,2009,2,362.886363636
WA,2009,3,388.159090909
WA,2009,1,328.590909091
WA,2009,8,664.886363636
WA,2009,9,614.704545455
WA,1924,3,413.295454545
WA,1910,8,610.795454545
WA,1910,9,571.272727273
WA,1924,2,416.204545455
WA,1910,1,302.909090909
WA,1910,2,307.295454545
WA,1910,3,457.75
WA,1910,4,499.931818182
WA,1910,5,567.431818182
WA,1910,6,581.318181818
WA,1910,7,650.045454545
WA,1991,11,409.113636364
WA,1991,10,489.431818182
WA,1991,12,378.840909091
WA,1924,7,649.863636364
WA,1924,6,603.727272727
WA,1924,9,581.227272727
WA,2003,9,614.0
WA,2005,8,669.272727273
WA,2005,9,574.863636364
WA,2005,2,383.931818182
WA,2005,3,460.840909091
WA,2005,1,349.227272727
WA,2005,6,597.545454545
WA,2005,7,665.659090909
WA,2005,4,492.954545455
WA,2005,5,574.590909091
WA,1985,8,638.068181818
WA,1985,9,551.409090909
WA,1985,6,603.409090909
WA,1985,7,695.818181818
WA,1985,4,484.931818182
WA,1985,5,550.113636364
WA,1985,2,323.613636364
WA,1985,3,400.522727273
WA,1985,1,295.090909091
WA,1998,12,340.454545455
WA,1998,10,496.931818182
WA,1998,11,430.977272727
WA,1962,12,377.477272727
WA,1962,11,424.613636364
WA,1962,10,498.727272727
WA,1995,11,435.25
WA,1995,10,484.159090909
WA,1995,12,356.340909091
WA,1946,9,576.568181818
WA,1946,8,646.295454545
WA,1980,12,378.295454545
WA,1980,11,416.113636364
WA,1980,10,502.704545455
WA,1946,1,346.181818182
WA,1946,3,420.818181818
WA,1946,2,371.795454545
WA,1946,5,563.431818182
WA,1946,4,478.295454545
WA,1946,7,649.590909091
WA,1946,6,582.113636364
WA,1983,8,662.113636364
WA,1983,9,558.681818182
WA,1983,4,479.840909091
WA,1983,5,566.590909091
WA,1983,6,593.5
WA,1983,7,627.022727273
WA,1983,1,387.886363636
WA,1983,2,413.045454545
WA,1983,3,455.613636364
WA,1987,1,333.113636364
WA,1987,2,402.659090909
WA,1987,3,446.886363636
WA,1987,4,516.522727273
WA,1987,5,566.318181818
WA,1987,6,621.75
WA,1987,7,644.386363636
WA,1987,8,647.977272727
WA,1987,9,615.659090909
WA,1909,8,619.295454545
WA,1909,9,588.863636364
WA,1909,2,369.318181818
WA,1909,3,420.75
WA,1909,1,245.431818182
WA,1909,6,595.75
WA,1909,7,617.75
WA,1909,4,456.204545455
WA,1909,5,518.227272727
WA,1974,10,498.818181818
WA,1974,11,416.772727273
WA,1962,9,591.477272727
WA,1962,8,627.75
WA,1962,7,635.840909091
WA,1962,6,586.568181818
WA,1962,5,507.886363636
WA,1962,4,495.522727273
WA,1962,3,392.272727273
WA,1962,2,378.75
WA,1962,1,313.522727273
WA,1967,6,628.022727273
WA,1967,7,661.818181818
WA,1967,4,438.227272727
WA,1967,5,535.454545455
WA,1967,2,399.409090909
WA,1967,3,402.340909091
WA,1967,1,379.363636364
WA,1967,8,691.818181818
WA,1967,9,632.25
WA,1921,1,335.454545455
WA,1921,2,368.318181818
WA,1921,3,419.159090909
WA,1921,4,458.318181818
WA,1921,5,537.181818182
WA,1921,6,608.113636364
WA,1921,7,630.068181818
WA,1921,8,641.659090909
WA,1921,9,544.25
WA,1908,12,324.113636364
WA,1908,11,432.340909091
WA,1908,10,483.272727273
WA,1977,11,379.25
WA,1977,10,483.340909091
WA,1977,12,345.840909091
WA,1963,2,416.136363636
WA,1963,3,424.318181818
WA,1963,1,285.386363636
WA,1963,6,594.590909091
WA,1963,7,625.454545455
WA,1963,4,465.227272727
WA,1963,5,545.522727273
WA,1963,8,646.727272727
WA,1963,9,627.318181818
WA,1978,10,498.772727273
WA,1978,11,350.068181818
WA,1978,12,293.409090909
WA,1925,8,638.704545455
WA,1925,9,582.772727273
WA,1925,4,499.954545455
WA,1925,5,567.840909091
WA,1925,6,607.227272727
WA,1925,7,672.386363636
WA,1925,1,345.977272727
